customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,internet_service,contract,payment_method,monthly_charges,total_charges,actual_churn,churn_probability,predicted_churn,risk_level,prediction_date
6082-OQFBA,Male,0,Yes,Yes,23,Yes,No,One year,Mailed check,19.65,436.9,0,0.06830533525517371,0,LOW RISK,2026-08-30 13:02:06
8051-HJRLT,Female,1,No,No,1,Yes,Fiber optic,Month-to-month,Electronic check,70.55,70.55,1,0.8855739610428062,1,HIGH RISK,2026-08-30 13:02:06
8974-OVACP,Female,0,No,No,1,Yes,No,Month-to-month,Mailed check,20.15,20.15,0,0.38947834936004233,0,LOW RISK,2026-08-30 13:02:06
4010-YLMVT,Female,0,No,No,56,Yes,Fiber optic,Month-to-month,Credit card (automatic),106.6,5893.95,0,0.5857997072520563,1,MEDIUM RISK,2026-08-30 13:02:06
1379-FRVEB,Male,0,No,Yes,15,Yes,Fiber optic,Month-to-month,Electronic check,91.0,1430.05,0,0.7839097989617781,1,HIGH RISK,2026-08-30 13:02:06
8612-GXIDD,Male,0,Yes,Yes,12,Yes,No,Two year,Bank transfer (automatic),25.4,313.0,0,0.1233788538494107,0,LOW RISK,2026-08-30 13:02:06
6288-CHQJB,Female,0,Yes,Yes,54,Yes,DSL,Two year,Bank transfer (automatic),69.95,3871.85,0,0.027883705469335905,0,LOW RISK,2026-08-30 13:02:06
8160-HOWOX,Female,0,No,No,7,Yes,DSL,Month-to-month,Electronic check,66.85,458.1,0,0.762495488632009,1,HIGH RISK,2026-08-30 13:02:06
3023-GFLBR,Female,0,Yes,Yes,33,Yes,Fiber optic,Month-to-month,Credit card (automatic),86.15,2745.7,1,0.5694852297829677,1,MEDIUM RISK,2026-08-30 13:02:06
6648-INWPS,Male,0,Yes,Yes,16,Yes,No,Month-to-month,Electronic check,20.15,341.35,0,0.22357514106139137,0,LOW RISK,2026-08-30 13:02:06
4223-BKEOR,Female,0,No,Yes,21,Yes,DSL,One year,Mailed check,64.85,1336.8,0,0.11788439601526107,0,LOW RISK,2026-08-30 13:02:06
4079-VTGLK,Male,1,Yes,No,30,Yes,DSL,Two year,Electronic check,74.85,2181.75,0,0.2372344286849962,0,LOW RISK,2026-08-30 13:02:06
1763-WQFUK,Male,0,No,No,3,Yes,DSL,Month-to-month,Mailed check,50.5,147.75,0,0.6081664546104834,1,MEDIUM RISK,2026-08-30 13:02:06
1391-UBDAR,Male,0,No,No,11,Yes,Fiber optic,Month-to-month,Electronic check,72.9,818.45,0,0.783170334701708,1,HIGH RISK,2026-08-30 13:02:06
8894-JVDCV,Female,0,No,No,62,Yes,Fiber optic,One year,Credit card (automatic),115.05,7133.45,0,0.3072114012058157,0,LOW RISK,2026-08-30 13:02:06
2023-VQFDL,Male,0,No,No,18,Yes,No,Month-to-month,Electronic check,19.0,348.8,0,0.24410323949435814,0,LOW RISK,2026-08-30 13:02:06
1345-GKDZZ,Male,0,No,Yes,6,Yes,No,Month-to-month,Mailed check,19.55,128.6,0,0.3072978485769054,0,LOW RISK,2026-08-30 13:02:06
2014-MKGMH,Female,0,No,No,46,Yes,Fiber optic,One year,Electronic check,101.1,4674.4,0,0.5801701514834385,1,MEDIUM RISK,2026-08-30 13:02:06
5628-FCGYG,Male,0,No,No,21,Yes,Fiber optic,Month-to-month,Electronic check,84.1,1737.45,0,0.8087630654147893,1,HIGH RISK,2026-08-30 13:02:06
2560-WBWXF,Male,0,No,No,68,Yes,No,Two year,Bank transfer (automatic),24.15,1498.85,0,0.025419613717775544,0,LOW RISK,2026-08-30 13:02:06
0248-IPDFW,Female,0,No,No,1,Yes,DSL,Month-to-month,Electronic check,50.1,50.1,0,0.808471749113971,1,HIGH RISK,2026-08-30 13:02:06
7978-DKUQH,Female,0,Yes,No,25,Yes,Fiber optic,Month-to-month,Electronic check,74.6,1797.75,0,0.7054639811028913,1,HIGH RISK,2026-08-30 13:02:06
4335-UPJSI,Female,0,No,Yes,24,Yes,No,Two year,Mailed check,19.75,498.1,0,0.029383027374210353,0,LOW RISK,2026-08-30 13:02:06
0524-IAVZO,Female,0,Yes,No,30,Yes,Fiber optic,Month-to-month,Electronic check,85.0,2624.25,1,0.7919706862191501,1,HIGH RISK,2026-08-30 13:02:06
2737-YNGYW,Female,0,No,No,2,Yes,Fiber optic,Month-to-month,Electronic check,80.55,184.1,1,0.8654676212444076,1,HIGH RISK,2026-08-30 13:02:06
1784-EZDKJ,Male,0,Yes,No,51,Yes,Fiber optic,One year,Bank transfer (automatic),106.8,5498.8,0,0.5498549982922595,1,MEDIUM RISK,2026-08-30 13:02:06
9297-FVVDH,Female,0,Yes,Yes,57,Yes,DSL,Two year,Electronic check,84.5,4845.4,0,0.09308387584368116,0,LOW RISK,2026-08-30 13:02:06
8007-YYPWD,Female,0,No,No,15,Yes,No,Two year,Bank transfer (automatic),25.05,369.1,0,0.06392754460776666,0,LOW RISK,2026-08-30 13:02:06
7101-HRBLJ,Female,0,Yes,Yes,72,Yes,DSL,Two year,Bank transfer (automatic),83.7,6096.9,0,0.025963375091599742,0,LOW RISK,2026-08-30 13:02:06
5159-YFPKQ,Female,0,No,No,2,Yes,Fiber optic,Month-to-month,Electronic check,75.8,160.75,1,0.8666487045394209,1,HIGH RISK,2026-08-30 13:02:06
6635-CPNUN,Male,0,Yes,No,28,Yes,Fiber optic,Month-to-month,Credit card (automatic),96.6,2684.35,0,0.6395624883857257,1,MEDIUM RISK,2026-08-30 13:02:06
4021-RQSNY,Male,1,Yes,No,29,Yes,Fiber optic,Month-to-month,Electronic check,98.5,3004.15,1,0.8751032636614776,1,HIGH RISK,2026-08-30 13:02:06
5453-YBTWV,Male,0,Yes,Yes,70,Yes,Fiber optic,Two year,Credit card (automatic),101.1,6994.8,0,0.061367896341996325,0,LOW RISK,2026-08-30 13:02:06
5039-LZRQT,Female,0,No,No,13,Yes,No,One year,Mailed check,20.2,273.25,0,0.11173022945584085,0,LOW RISK,2026-08-30 13:02:06
2931-VUVJN,Female,1,Yes,No,59,Yes,Fiber optic,One year,Electronic check,94.05,5483.9,0,0.30661106259657567,0,LOW RISK,2026-08-30 13:02:06
9061-TIHDA,Male,1,Yes,No,13,Yes,Fiber optic,Month-to-month,Electronic check,95.25,1233.65,1,0.9010632056892366,1,HIGH RISK,2026-08-30 13:02:06
8699-ASUFO,Male,1,Yes,No,7,Yes,Fiber optic,Month-to-month,Mailed check,74.4,527.9,1,0.8662045397422502,1,HIGH RISK,2026-08-30 13:02:06
6418-PIQSP,Female,0,Yes,No,62,Yes,DSL,Two year,Mailed check,81.0,4985.9,0,0.03593086249694727,0,LOW RISK,2026-08-30 13:02:06
8220-OCUFY,Female,0,No,No,21,Yes,DSL,One year,Electronic check,60.25,1258.35,0,0.1990282573131001,0,LOW RISK,2026-08-30 13:02:06
3995-WFCSM,Female,0,No,No,2,Yes,DSL,Month-to-month,Electronic check,60.85,111.4,0,0.74068516635069,1,HIGH RISK,2026-08-30 13:02:06
1895-QTKDO,Female,0,No,No,1,Yes,DSL,Month-to-month,Credit card (automatic),43.95,43.95,0,0.6096966374633509,1,MEDIUM RISK,2026-08-30 13:02:06
2038-OEQZH,Male,0,No,No,4,Yes,Fiber optic,Month-to-month,Electronic check,86.05,308.1,0,0.8510814741454812,1,HIGH RISK,2026-08-30 13:02:06
1178-PZGAB,Female,0,No,No,19,Yes,No,One year,Credit card (automatic),20.25,383.65,0,0.08880310109557263,0,LOW RISK,2026-08-30 13:02:06
7927-AUXBZ,Female,0,No,No,30,Yes,Fiber optic,Month-to-month,Electronic check,85.15,2555.9,1,0.5813774234723178,1,MEDIUM RISK,2026-08-30 13:02:06
2626-VEEWG,Male,0,Yes,Yes,67,Yes,No,Two year,Credit card (automatic),19.4,1284.2,0,0.01687233573478953,0,LOW RISK,2026-08-30 13:02:06
2878-RMWXY,Male,1,Yes,No,72,Yes,Fiber optic,Two year,Credit card (automatic),102.65,7550.3,0,0.14085002010334474,0,LOW RISK,2026-08-30 13:02:06
1657-DYMBM,Male,0,Yes,No,53,Yes,No,Two year,Credit card (automatic),19.9,1110.05,0,0.02534187254363165,0,LOW RISK,2026-08-30 13:02:06
7311-MQJCH,Female,0,No,No,5,Yes,No,One year,Electronic check,19.55,99.6,0,0.2714045700951156,0,LOW RISK,2026-08-30 13:02:06
7375-WMVMT,Male,1,Yes,No,71,Yes,Fiber optic,Two year,Credit card (automatic),95.5,6707.15,0,0.1187506595294952,0,LOW RISK,2026-08-30 13:02:06
1136-XGEQU,Female,0,Yes,Yes,50,Yes,DSL,One year,Credit card (automatic),84.15,4164.4,0,0.20380224059234398,0,LOW RISK,2026-08-30 13:02:06
2530-FMFXO,Male,0,Yes,Yes,56,Yes,Fiber optic,Two year,Electronic check,103.2,5873.75,0,0.33718210615596955,0,LOW RISK,2026-08-30 13:02:06
6844-DZKRF,Male,0,No,No,2,Yes,DSL,Month-to-month,Credit card (automatic),50.2,109.25,0,0.6196182039118342,1,MEDIUM RISK,2026-08-30 13:02:06
4695-WJZUE,Female,1,No,No,2,Yes,Fiber optic,Month-to-month,Electronic check,88.55,179.25,1,0.9360012386040103,1,HIGH RISK,2026-08-30 13:02:06
7619-ODSGN,Male,0,Yes,Yes,24,Yes,DSL,Month-to-month,Electronic check,54.75,1338.15,1,0.33858732048469,0,LOW RISK,2026-08-30 13:02:06
5970-GHJAW,Male,0,Yes,Yes,46,Yes,No,Two year,Credit card (automatic),19.95,862.4,0,0.016144918416507732,0,LOW RISK,2026-08-30 13:02:06
8879-XUAHX,Male,0,Yes,No,71,Yes,Fiber optic,Two year,Electronic check,116.25,8564.75,0,0.18718745686538618,0,LOW RISK,2026-08-30 13:02:06
3689-MOZGR,Female,0,No,No,29,No,DSL,Month-to-month,Electronic check,31.2,926.2,0,0.48309753698479174,0,MEDIUM RISK,2026-08-30 13:02:06
4195-PNGZS,Male,0,Yes,Yes,69,Yes,No,Two year,Bank transfer (automatic),24.45,1718.2,0,0.014862520453108848,0,LOW RISK,2026-08-30 13:02:06
5003-XZWWO,Male,0,Yes,No,71,Yes,DSL,Two year,Credit card (automatic),84.2,5956.85,0,0.0470150939222356,0,LOW RISK,2026-08-30 13:02:06
3988-RQIXO,Female,1,No,No,1,Yes,Fiber optic,Month-to-month,Electronic check,91.3,91.3,1,0.933607803556701,1,HIGH RISK,2026-08-30 13:02:06
7622-FWGEW,Male,1,Yes,No,56,Yes,DSL,Two year,Bank transfer (automatic),85.65,4824.45,0,0.06370399925947379,0,LOW RISK,2026-08-30 13:02:06
6922-NCEDI,Male,0,No,Yes,56,Yes,No,One year,Mailed check,21.2,1238.65,0,0.05307327591253917,0,LOW RISK,2026-08-30 13:02:06
2514-GINMM,Male,0,No,No,1,Yes,Fiber optic,Month-to-month,Electronic check,79.5,79.5,1,0.9023424736028552,1,HIGH RISK,2026-08-30 13:02:06
9891-NQDBD,Female,0,Yes,No,28,Yes,No,One year,Mailed check,25.55,672.2,0,0.10789674601609939,0,LOW RISK,2026-08-30 13:02:06
6131-IUNXN,Female,0,Yes,Yes,19,Yes,No,Month-to-month,Mailed check,20.2,382.2,0,0.1486402761000659,0,LOW RISK,2026-08-30 13:02:06
8548-AWOFC,Male,0,Yes,No,66,Yes,DSL,Month-to-month,Electronic check,63.85,4264.6,0,0.30127180139511855,0,LOW RISK,2026-08-30 13:02:06
9798-DRYDS,Female,0,Yes,Yes,17,Yes,DSL,One year,Mailed check,61.95,1070.7,0,0.2460097450512,0,LOW RISK,2026-08-30 13:02:06
8532-UEFWH,Male,0,Yes,Yes,52,Yes,No,Two year,Mailed check,25.75,1345.85,0,0.029084495408112972,0,LOW RISK,2026-08-30 13:02:06
6296-DDOOR,Female,0,No,No,19,Yes,DSL,One year,Electronic check,58.2,1045.25,0,0.3033860100479093,0,LOW RISK,2026-08-30 13:02:06
7951-VRDVK,Female,0,No,No,36,Yes,DSL,One year,Bank transfer (automatic),85.85,3003.55,0,0.0926485088970135,0,LOW RISK,2026-08-30 13:02:06
5931-FLJJF,Male,1,Yes,No,7,Yes,Fiber optic,Month-to-month,Mailed check,70.1,467.55,1,0.8224978056722445,1,HIGH RISK,2026-08-30 13:02:06
4815-YOSUK,Male,0,Yes,Yes,72,Yes,Fiber optic,One year,Credit card (automatic),104.9,7537.5,0,0.1630150069853073,0,LOW RISK,2026-08-30 13:02:06
2659-VXMWZ,Male,0,Yes,Yes,67,Yes,Fiber optic,One year,Electronic check,111.3,7482.1,1,0.3738219471487202,0,LOW RISK,2026-08-30 13:02:06
0380-NEAVX,Male,1,No,No,34,Yes,Fiber optic,One year,Electronic check,99.85,3343.15,0,0.6237137767314884,1,MEDIUM RISK,2026-08-30 13:02:06
3207-OYBWH,Male,1,Yes,No,57,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),95.25,5427.05,1,0.6436007005663855,1,MEDIUM RISK,2026-08-30 13:02:06
4285-GYRQC,Female,0,Yes,No,7,Yes,Fiber optic,Month-to-month,Electronic check,86.25,587.1,1,0.8796048168491281,1,HIGH RISK,2026-08-30 13:02:06
7216-EWTRS,Female,1,Yes,No,1,Yes,Fiber optic,Month-to-month,Electronic check,100.8,100.8,1,0.9526568599762935,1,HIGH RISK,2026-08-30 13:02:06
4365-MSDYN,Male,0,Yes,No,8,Yes,No,Month-to-month,Bank transfer (automatic),19.55,161.15,0,0.413369671133826,0,MEDIUM RISK,2026-08-30 13:02:06
7036-TYDEC,Female,0,No,No,69,Yes,Fiber optic,Two year,Electronic check,104.0,7028.5,0,0.20422923562353446,0,LOW RISK,2026-08-30 13:02:06
5802-ADBRC,Female,0,Yes,No,50,Yes,Fiber optic,One year,Mailed check,104.4,5232.9,0,0.5111461225221404,1,MEDIUM RISK,2026-08-30 13:02:06
8076-FEZKJ,Male,0,No,No,10,Yes,No,One year,Mailed check,19.5,225.85,0,0.18306154553071657,0,LOW RISK,2026-08-30 13:02:06
5197-YPYBZ,Female,0,Yes,Yes,12,Yes,No,Two year,Credit card (automatic),25.25,274.7,0,0.09010243151050658,0,LOW RISK,2026-08-30 13:02:06
8337-MSSXB,Female,0,No,No,14,Yes,Fiber optic,Month-to-month,Electronic check,86.3,1180.95,1,0.7672812902938079,1,HIGH RISK,2026-08-30 13:02:06
4312-GVYNH,Female,0,Yes,No,70,No,DSL,Two year,Bank transfer (automatic),49.85,3370.2,0,0.048279338541761266,0,LOW RISK,2026-08-30 13:02:06
8495-LJDFO,Female,1,No,No,64,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),108.95,7111.3,0,0.5340986676570577,1,MEDIUM RISK,2026-08-30 13:02:06
0839-JTCUD,Female,0,Yes,Yes,66,Yes,DSL,Two year,Credit card (automatic),89.9,5958.85,0,0.03146879927802968,0,LOW RISK,2026-08-30 13:02:06
5494-WOZRZ,Female,0,Yes,Yes,71,Yes,DSL,Two year,Credit card (automatic),82.0,5999.85,0,0.02974726574542677,0,LOW RISK,2026-08-30 13:02:06
1302-UHBDD,Male,1,No,No,20,Yes,Fiber optic,Month-to-month,Electronic check,89.95,1648.45,0,0.7766118865484113,1,HIGH RISK,2026-08-30 13:02:06
2234-EOFPT,Male,0,Yes,No,72,Yes,DSL,Two year,Bank transfer (automatic),79.35,5753.25,0,0.03135938553268524,0,LOW RISK,2026-08-30 13:02:06
8619-IJNDK,Female,0,Yes,Yes,71,Yes,DSL,Two year,Credit card (automatic),64.05,4492.9,0,0.013571697781185508,0,LOW RISK,2026-08-30 13:02:06
8378-LKJAF,Male,0,Yes,Yes,38,Yes,Fiber optic,Month-to-month,Credit card (automatic),101.15,3956.7,0,0.69883254383416,1,MEDIUM RISK,2026-08-30 13:02:06
8182-BJDSI,Female,0,No,No,28,Yes,Fiber optic,Month-to-month,Electronic check,89.95,2625.55,1,0.7789063802265623,1,HIGH RISK,2026-08-30 13:02:06
2528-HFYZX,Male,1,Yes,No,17,Yes,Fiber optic,Month-to-month,Electronic check,76.45,1233.4,1,0.7254065917625877,1,HIGH RISK,2026-08-30 13:02:06
1153-GNOLC,Male,0,No,No,33,No,DSL,One year,Electronic check,39.1,1309.0,0,0.392383087565121,0,LOW RISK,2026-08-30 13:02:06
3298-QEICA,Female,0,Yes,Yes,23,No,DSL,Two year,Mailed check,34.6,813.45,0,0.058154854657340264,0,LOW RISK,2026-08-30 13:02:06
0788-DXBFY,Male,0,Yes,Yes,58,Yes,No,One year,Electronic check,19.55,1108.8,0,0.07182322223607142,0,LOW RISK,2026-08-30 13:02:06
3597-YASZG,Female,1,Yes,No,70,Yes,Fiber optic,Two year,Bank transfer (automatic),104.45,7349.35,0,0.20175649709279117,0,LOW RISK,2026-08-30 13:02:06
3496-LFSZU,Male,0,Yes,No,4,Yes,Fiber optic,Month-to-month,Electronic check,70.5,294.2,0,0.8179174346071896,1,HIGH RISK,2026-08-30 13:02:06
5242-UOWHD,Male,0,Yes,Yes,45,Yes,No,Two year,Mailed check,20.35,929.2,0,0.01708125481440675,0,LOW RISK,2026-08-30 13:02:06
2482-CZGBB,Male,0,No,No,10,Yes,Fiber optic,Month-to-month,Electronic check,70.0,740.0,1,0.8355996752939693,1,HIGH RISK,2026-08-30 13:02:06
6479-SZPLM,Male,0,Yes,Yes,36,Yes,No,Two year,Credit card (automatic),19.45,754.5,0,0.02426722095791573,0,LOW RISK,2026-08-30 13:02:06
8097-VBQTZ,Male,0,No,No,54,Yes,DSL,Month-to-month,Mailed check,69.9,3883.3,0,0.17036297531443323,0,LOW RISK,2026-08-30 13:02:06
4500-HKANN,Male,0,Yes,Yes,23,Yes,DSL,Two year,Mailed check,59.7,1414.2,0,0.07242070183611804,0,LOW RISK,2026-08-30 13:02:06
9917-KWRBE,Female,0,Yes,Yes,41,Yes,DSL,One year,Credit card (automatic),78.35,3211.2,0,0.11545929301392029,0,LOW RISK,2026-08-30 13:02:06
3420-ZDBMA,Male,1,No,No,5,Yes,Fiber optic,Month-to-month,Mailed check,71.45,371.6,0,0.8279491211792334,1,HIGH RISK,2026-08-30 13:02:06
2212-LYASK,Male,0,Yes,Yes,27,No,DSL,One year,Credit card (automatic),45.85,1246.4,0,0.32302603917797845,0,LOW RISK,2026-08-30 13:02:06
1393-IMKZG,Female,0,No,No,1,Yes,Fiber optic,Month-to-month,Electronic check,95.85,95.85,0,0.9005973491358702,1,HIGH RISK,2026-08-30 13:02:06
8069-RHUXK,Female,0,Yes,Yes,67,No,DSL,Two year,Credit card (automatic),35.7,2545.7,0,0.02228338648572303,0,LOW RISK,2026-08-30 13:02:06
3398-GCPMU,Female,1,Yes,Yes,72,Yes,DSL,Two year,Credit card (automatic),89.55,6448.85,0,0.04193242524858496,0,LOW RISK,2026-08-30 13:02:06
2908-WGAXL,Female,0,Yes,Yes,56,Yes,No,Two year,Credit card (automatic),24.95,1468.9,0,0.034248193515798955,0,LOW RISK,2026-08-30 13:02:06
3378-AJRAO,Male,0,Yes,Yes,44,Yes,No,One year,Electronic check,24.85,1013.6,0,0.07163632152933515,0,LOW RISK,2026-08-30 13:02:06
1013-QCWAM,Female,1,Yes,No,66,Yes,Fiber optic,Month-to-month,Electronic check,100.8,6690.75,0,0.7195350610135186,1,HIGH RISK,2026-08-30 13:02:06
0866-QLSIR,Female,0,No,No,34,Yes,DSL,One year,Mailed check,64.4,2088.75,1,0.13604802235984692,0,LOW RISK,2026-08-30 13:02:06
6050-FFXES,Female,0,Yes,No,69,Yes,Fiber optic,Two year,Bank transfer (automatic),105.35,7240.65,0,0.15077624147747834,0,LOW RISK,2026-08-30 13:02:06
7181-BQYBV,Female,0,Yes,Yes,1,Yes,Fiber optic,Month-to-month,Electronic check,102.45,102.45,1,0.9103951526072878,1,HIGH RISK,2026-08-30 13:02:06
0362-RAOQO,Female,0,No,No,40,Yes,No,Two year,Credit card (automatic),19.65,830.25,0,0.02399574962442214,0,LOW RISK,2026-08-30 13:02:06
9554-DFKIC,Male,0,Yes,Yes,30,Yes,DSL,Month-to-month,Bank transfer (automatic),54.45,1588.7,0,0.32126838439979366,0,LOW RISK,2026-08-30 13:02:06
5527-ACHSO,Female,0,No,No,11,Yes,DSL,Month-to-month,Mailed check,70.5,829.3,0,0.52672037487349,1,MEDIUM RISK,2026-08-30 13:02:06
0829-DDVLK,Female,0,No,No,15,Yes,No,One year,Credit card (automatic),20.1,302.45,0,0.10262362138391426,0,LOW RISK,2026-08-30 13:02:06
1399-UBQIU,Male,0,No,No,11,Yes,DSL,Month-to-month,Electronic check,69.35,712.25,0,0.7516811243745783,1,HIGH RISK,2026-08-30 13:02:06
1813-JLKWR,Female,0,Yes,Yes,64,Yes,No,One year,Bank transfer (automatic),19.8,1336.65,0,0.027763043448437875,0,LOW RISK,2026-08-30 13:02:06
0336-PIKEI,Male,1,Yes,No,72,Yes,DSL,Two year,Bank transfer (automatic),74.4,5360.75,0,0.018994762213116093,0,LOW RISK,2026-08-30 13:02:06
7322-OCWHC,Male,1,Yes,No,72,Yes,Fiber optic,Two year,Bank transfer (automatic),93.05,6735.05,0,0.08253171661007853,0,LOW RISK,2026-08-30 13:02:06
9537-VHDTA,Female,0,No,Yes,1,Yes,DSL,Month-to-month,Mailed check,51.2,51.2,0,0.4595618280101803,0,MEDIUM RISK,2026-08-30 13:02:06
4957-TIALW,Female,0,No,Yes,15,Yes,DSL,One year,Credit card (automatic),65.6,1010.0,0,0.07314207835232808,0,LOW RISK,2026-08-30 13:02:06
2054-PJOCK,Female,0,No,No,60,Yes,DSL,One year,Credit card (automatic),80.55,4847.05,0,0.14305119757816975,0,LOW RISK,2026-08-30 13:02:06
9150-HEPMB,Male,0,No,No,56,Yes,DSL,One year,Mailed check,52.7,3019.7,0,0.0906106349660819,0,LOW RISK,2026-08-30 13:02:06
9030-QGZNL,Female,0,No,No,8,Yes,No,Two year,Mailed check,20.85,161.65,0,0.09335619315793203,0,LOW RISK,2026-08-30 13:02:06
6204-IEUXJ,Female,0,No,No,3,Yes,Fiber optic,Month-to-month,Credit card (automatic),80.1,217.55,1,0.6913512194551937,1,MEDIUM RISK,2026-08-30 13:02:06
3126-WQMGH,Female,0,Yes,No,49,Yes,DSL,Month-to-month,Credit card (automatic),52.15,2583.75,0,0.40006497155293547,0,MEDIUM RISK,2026-08-30 13:02:06
4529-CKBCL,Female,0,No,No,2,Yes,Fiber optic,Month-to-month,Electronic check,80.2,146.05,1,0.8930898754421158,1,HIGH RISK,2026-08-30 13:02:06
2506-CLAKW,Female,0,No,No,6,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),98.15,567.45,1,0.7079983110011635,1,HIGH RISK,2026-08-30 13:02:06
7176-WRTNX,Male,0,No,No,70,Yes,Fiber optic,Two year,Bank transfer (automatic),114.95,7711.25,0,0.1284889694702552,0,LOW RISK,2026-08-30 13:02:06
1583-IHQZE,Male,0,No,No,12,Yes,Fiber optic,Month-to-month,Mailed check,112.95,1384.75,1,0.8428110130841375,1,HIGH RISK,2026-08-30 13:02:06
5732-IKGQH,Male,1,Yes,No,52,Yes,Fiber optic,One year,Bank transfer (automatic),104.45,5481.25,0,0.3849930858759897,0,LOW RISK,2026-08-30 13:02:06
9239-GZHZE,Female,0,Yes,No,72,Yes,Fiber optic,Two year,Credit card (automatic),113.65,8124.2,0,0.13063449977498998,0,LOW RISK,2026-08-30 13:02:06
7205-BAIAD,Female,0,No,No,40,Yes,No,Two year,Bank transfer (automatic),20.6,827.3,0,0.03194385121207809,0,LOW RISK,2026-08-30 13:02:06
0151-ONTOV,Female,0,No,No,1,Yes,Fiber optic,Month-to-month,Mailed check,70.9,70.9,1,0.765293848689099,1,HIGH RISK,2026-08-30 13:02:06
4140-MUHUG,Female,1,No,No,3,Yes,Fiber optic,Month-to-month,Electronic check,86.85,220.95,1,0.9009471565062026,1,HIGH RISK,2026-08-30 13:02:06
0093-EXYQL,Female,1,No,No,40,Yes,Fiber optic,Month-to-month,Electronic check,91.55,3673.6,0,0.7489078712364358,1,HIGH RISK,2026-08-30 13:02:06
8064-RAVOH,Male,0,No,Yes,1,Yes,DSL,Month-to-month,Electronic check,49.85,49.85,0,0.7245492642794001,1,HIGH RISK,2026-08-30 13:02:06
0219-QAERP,Male,0,Yes,No,30,Yes,No,One year,Credit card (automatic),19.8,576.65,0,0.07651426418937951,0,LOW RISK,2026-08-30 13:02:06
0320-JDNQG,Male,0,Yes,Yes,23,Yes,Fiber optic,Month-to-month,Electronic check,99.85,2331.3,1,0.6332245988934779,1,MEDIUM RISK,2026-08-30 13:02:06
7180-PISOG,Male,0,Yes,Yes,1,Yes,Fiber optic,Month-to-month,Electronic check,74.5,74.5,1,0.8865961271491786,1,HIGH RISK,2026-08-30 13:02:06
9168-INPSZ,Female,1,Yes,No,44,Yes,Fiber optic,Month-to-month,Electronic check,104.15,4495.65,0,0.6745496432103752,1,MEDIUM RISK,2026-08-30 13:02:06
3571-RFHAR,Male,0,No,No,65,Yes,Fiber optic,Month-to-month,Electronic check,109.15,6941.2,1,0.6388025713078831,1,MEDIUM RISK,2026-08-30 13:02:06
0015-UOCOJ,Female,1,No,No,7,Yes,DSL,Month-to-month,Electronic check,48.2,340.35,0,0.6764632961800654,1,MEDIUM RISK,2026-08-30 13:02:06
5334-AFQJB,Male,1,No,No,72,Yes,No,Two year,Credit card (automatic),25.1,1789.9,0,0.026336856500830026,0,LOW RISK,2026-08-30 13:02:06
2754-SDJRD,Female,1,No,No,8,Yes,Fiber optic,Month-to-month,Credit card (automatic),100.15,908.55,0,0.8949967434025873,1,HIGH RISK,2026-08-30 13:02:06
9578-VRMNM,Female,0,No,No,16,Yes,DSL,Month-to-month,Credit card (automatic),65.2,1043.35,1,0.5326770110522459,1,MEDIUM RISK,2026-08-30 13:02:06
1587-FKLZB,Male,1,Yes,Yes,66,Yes,Fiber optic,Month-to-month,Credit card (automatic),99.5,6822.15,1,0.6396614563597199,1,MEDIUM RISK,2026-08-30 13:02:06
6140-QNRQQ,Male,0,No,No,1,Yes,Fiber optic,Month-to-month,Mailed check,71.55,71.55,1,0.8237861851342505,1,HIGH RISK,2026-08-30 13:02:06
8963-JLGJT,Male,0,No,Yes,3,Yes,DSL,Month-to-month,Mailed check,55.9,157.55,0,0.4485918131172915,0,MEDIUM RISK,2026-08-30 13:02:06
4307-KTUMW,Male,0,Yes,No,53,Yes,Fiber optic,Month-to-month,Electronic check,93.9,5029.2,1,0.5998530739386798,1,MEDIUM RISK,2026-08-30 13:02:06
1465-LNTLJ,Male,1,Yes,No,8,Yes,DSL,Month-to-month,Credit card (automatic),64.4,581.7,0,0.6951171665067395,1,MEDIUM RISK,2026-08-30 13:02:06
5440-FLBQG,Male,1,Yes,No,69,Yes,Fiber optic,Two year,Bank transfer (automatic),108.4,7318.2,1,0.21572340051237254,0,LOW RISK,2026-08-30 13:02:06
2135-DQWAQ,Female,0,No,No,5,Yes,Fiber optic,Month-to-month,Mailed check,85.3,420.45,0,0.8258723890564554,1,HIGH RISK,2026-08-30 13:02:06
4056-QHXHZ,Female,0,Yes,Yes,72,Yes,Fiber optic,Two year,Mailed check,107.45,7576.7,0,0.08937611149536102,0,LOW RISK,2026-08-30 13:02:06
7470-MCQTK,Female,0,Yes,No,13,No,DSL,Month-to-month,Bank transfer (automatic),48.75,633.4,1,0.7167120226881528,1,HIGH RISK,2026-08-30 13:02:06
7488-MXJIV,Female,0,No,No,4,Yes,Fiber optic,Month-to-month,Electronic check,85.65,321.65,1,0.9132081587452803,1,HIGH RISK,2026-08-30 13:02:06
7401-JIXNM,Female,0,Yes,Yes,54,Yes,DSL,Two year,Credit card (automatic),91.3,4965.0,0,0.046430691592985976,0,LOW RISK,2026-08-30 13:02:06
9339-FIIJL,Male,0,Yes,No,72,Yes,DSL,Two year,Bank transfer (automatic),85.95,6151.9,0,0.043022519212780615,0,LOW RISK,2026-08-30 13:02:06
