customer_id,churn_probability,risk_level,recommendation_rank,recommendation
3977-QCRSL,0.3558949993216947,LOW RISK,5,Evaluate whether the monthly cost is creating dissatisfaction.
3977-QCRSL,0.3558949993216947,LOW RISK,6,Promote a longer-term contract with clear financial benefits.
0017-DINOC,0.0593144165830544,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
0017-DINOC,0.0593144165830544,LOW RISK,2,Evaluate whether the monthly cost is creating dissatisfaction.
0017-DINOC,0.0593144165830544,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
1447-PJGGA,0.3438892835451427,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
1447-PJGGA,0.3438892835451427,LOW RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
1447-PJGGA,0.3438892835451427,LOW RISK,3,Encourage automatic payment methods by offering a small billing incentive.
1447-PJGGA,0.3438892835451427,LOW RISK,4,Focus on early customer engagement because short tenure may increase churn risk.
8565-CLBZW,0.7259888061392766,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
8565-CLBZW,0.7259888061392766,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
8565-CLBZW,0.7259888061392766,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
8565-CLBZW,0.7259888061392766,HIGH RISK,4,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
8565-CLBZW,0.7259888061392766,HIGH RISK,5,Promote a longer-term contract with clear financial benefits.
8565-CLBZW,0.7259888061392766,HIGH RISK,6,Focus on early customer engagement because short tenure may increase churn risk.
9139-WQQDY,0.4314954324793751,MEDIUM RISK,1,Monitor this customer closely and send a personalized retention offer.
9139-WQQDY,0.4314954324793751,MEDIUM RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
9139-WQQDY,0.4314954324793751,MEDIUM RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
9139-WQQDY,0.4314954324793751,MEDIUM RISK,4,Promote a longer-term contract with clear financial benefits.
0224-HJAPT,0.7336842328549599,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
0224-HJAPT,0.7336842328549599,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
0224-HJAPT,0.7336842328549599,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
0224-HJAPT,0.7336842328549599,HIGH RISK,4,Provide onboarding support and regular check-ins during the customer's early months.
0224-HJAPT,0.7336842328549599,HIGH RISK,5,Encourage automatic payment methods by offering a small billing incentive.
0224-HJAPT,0.7336842328549599,HIGH RISK,6,Focus on early customer engagement because short tenure may increase churn risk.
0224-HJAPT,0.7336842328549599,HIGH RISK,7,Evaluate whether the monthly cost is creating dissatisfaction.
0224-HJAPT,0.7336842328549599,HIGH RISK,8,Promote a longer-term contract with clear financial benefits.
8086-OVPWV,0.9034143468525802,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
8086-OVPWV,0.9034143468525802,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
8086-OVPWV,0.9034143468525802,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
8086-OVPWV,0.9034143468525802,HIGH RISK,4,Provide onboarding support and regular check-ins during the customer's early months.
8086-OVPWV,0.9034143468525802,HIGH RISK,5,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
8086-OVPWV,0.9034143468525802,HIGH RISK,6,Encourage automatic payment methods by offering a small billing incentive.
8086-OVPWV,0.9034143468525802,HIGH RISK,7,Focus on early customer engagement because short tenure may increase churn risk.
8086-OVPWV,0.9034143468525802,HIGH RISK,8,Promote a longer-term contract with clear financial benefits.
9430-FRQOC,0.7703303160587631,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
9430-FRQOC,0.7703303160587631,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
9430-FRQOC,0.7703303160587631,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
9430-FRQOC,0.7703303160587631,HIGH RISK,4,Provide onboarding support and regular check-ins during the customer's early months.
9430-FRQOC,0.7703303160587631,HIGH RISK,5,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
9430-FRQOC,0.7703303160587631,HIGH RISK,6,Focus on early customer engagement because short tenure may increase churn risk.
9430-FRQOC,0.7703303160587631,HIGH RISK,7,Promote a longer-term contract with clear financial benefits.
7639-OPLNG,0.0277698838619748,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
7639-OPLNG,0.0277698838619748,LOW RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
7639-OPLNG,0.0277698838619748,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
3074-GQWYX,0.8389333688120154,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
3074-GQWYX,0.8389333688120154,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
3074-GQWYX,0.8389333688120154,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
3074-GQWYX,0.8389333688120154,HIGH RISK,4,Provide onboarding support and regular check-ins during the customer's early months.
3074-GQWYX,0.8389333688120154,HIGH RISK,5,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
3074-GQWYX,0.8389333688120154,HIGH RISK,6,Focus on early customer engagement because short tenure may increase churn risk.
3074-GQWYX,0.8389333688120154,HIGH RISK,7,Promote a longer-term contract with clear financial benefits.
1492-QGCLU,0.2824753399796205,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
1492-QGCLU,0.2824753399796205,LOW RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
1492-QGCLU,0.2824753399796205,LOW RISK,3,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
1492-QGCLU,0.2824753399796205,LOW RISK,4,Encourage automatic payment methods by offering a small billing incentive.
1492-QGCLU,0.2824753399796205,LOW RISK,5,Promote a longer-term contract with clear financial benefits.
1492-QGCLU,0.2824753399796205,LOW RISK,6,Focus on early customer engagement because short tenure may increase churn risk.
6845-RGTYS,0.567007633763895,MEDIUM RISK,1,Monitor this customer closely and send a personalized retention offer.
6845-RGTYS,0.567007633763895,MEDIUM RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
6845-RGTYS,0.567007633763895,MEDIUM RISK,3,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
6845-RGTYS,0.567007633763895,MEDIUM RISK,4,Encourage automatic payment methods by offering a small billing incentive.
6845-RGTYS,0.567007633763895,MEDIUM RISK,5,Promote a longer-term contract with clear financial benefits.
7328-OWMOM,0.0567999523931555,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
7328-OWMOM,0.0567999523931555,LOW RISK,2,Evaluate whether the monthly cost is creating dissatisfaction.
7328-OWMOM,0.0567999523931555,LOW RISK,3,Promote a longer-term contract with clear financial benefits.
4418-LZMSV,0.259922104321808,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
4418-LZMSV,0.259922104321808,LOW RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
4418-LZMSV,0.259922104321808,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
4418-LZMSV,0.259922104321808,LOW RISK,4,Promote a longer-term contract with clear financial benefits.
4418-LZMSV,0.259922104321808,LOW RISK,5,Evaluate whether the monthly cost is creating dissatisfaction.
5155-AZQPB,0.3468127599011397,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
5155-AZQPB,0.3468127599011397,LOW RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
5155-AZQPB,0.3468127599011397,LOW RISK,3,Evaluate whether the monthly cost is creating dissatisfaction.
5155-AZQPB,0.3468127599011397,LOW RISK,4,Promote a longer-term contract with clear financial benefits.
5155-AZQPB,0.3468127599011397,LOW RISK,5,Focus on early customer engagement because short tenure may increase churn risk.
8861-HGGKB,0.8612667669743953,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
8861-HGGKB,0.8612667669743953,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
8861-HGGKB,0.8612667669743953,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
8861-HGGKB,0.8612667669743953,HIGH RISK,4,Provide onboarding support and regular check-ins during the customer's early months.
8861-HGGKB,0.8612667669743953,HIGH RISK,5,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
8861-HGGKB,0.8612667669743953,HIGH RISK,6,Encourage automatic payment methods by offering a small billing incentive.
8861-HGGKB,0.8612667669743953,HIGH RISK,7,Focus on early customer engagement because short tenure may increase churn risk.
8861-HGGKB,0.8612667669743953,HIGH RISK,8,Promote a longer-term contract with clear financial benefits.
1087-GRUYI,0.0260807416082837,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
1087-GRUYI,0.0260807416082837,LOW RISK,2,Evaluate whether the monthly cost is creating dissatisfaction.
7065-YUNRY,0.6862984758579033,MEDIUM RISK,1,Monitor this customer closely and send a personalized retention offer.
7065-YUNRY,0.6862984758579033,MEDIUM RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
7065-YUNRY,0.6862984758579033,MEDIUM RISK,3,Provide onboarding support and regular check-ins during the customer's early months.
7065-YUNRY,0.6862984758579033,MEDIUM RISK,4,Focus on early customer engagement because short tenure may increase churn risk.
7065-YUNRY,0.6862984758579033,MEDIUM RISK,5,Evaluate whether the monthly cost is creating dissatisfaction.
7065-YUNRY,0.6862984758579033,MEDIUM RISK,6,Promote a longer-term contract with clear financial benefits.
7694-VLBWQ,0.4351416785542769,MEDIUM RISK,1,Monitor this customer closely and send a personalized retention offer.
7694-VLBWQ,0.4351416785542769,MEDIUM RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
7694-VLBWQ,0.4351416785542769,MEDIUM RISK,3,Encourage automatic payment methods by offering a small billing incentive.
7694-VLBWQ,0.4351416785542769,MEDIUM RISK,4,Focus on early customer engagement because short tenure may increase churn risk.
2546-KZAAT,0.1638910386562101,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
2546-KZAAT,0.1638910386562101,LOW RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
2546-KZAAT,0.1638910386562101,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
2546-KZAAT,0.1638910386562101,LOW RISK,4,Promote a longer-term contract with clear financial benefits.
0181-RITDD,0.0859813517297119,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
0181-RITDD,0.0859813517297119,LOW RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
0181-RITDD,0.0859813517297119,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
5989-PGKJB,0.7540109597111787,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
5989-PGKJB,0.7540109597111787,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
5989-PGKJB,0.7540109597111787,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
